HUNDRED_BLOCK,INCIDENT_TYPE,MONTH,YEAR,Latitude,Longitude
24TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.0455228,-122.7934725
152ND ST / FRASER HWY,Fatal/Injury Collision,8,2013,49.1661587,-122.8015676
154TH ST / 20TH AVE,Fatal/Injury Collision,8,2013,49.1628152,-122.6905696
146TH ST / 64TH AVE,Fatal/Injury Collision,8,2013,49.1843149,-122.8454323
126TH ST / 96TH AVE,Fatal/Injury Collision,8,2013,49.1193813,-122.8903299
144TH ST / 88TH AVE,Fatal/Injury Collision,8,2013,49.2026676,-122.8686049
124TH ST / 75TH AVE,Fatal/Injury Collision,8,2013,49.1841578,-122.8121007
56TH AVE / PANORAMA DR,Fatal/Injury Collision,8,2013,49.0383708,-122.7957122
FRASER HWY / 144TH ST,Fatal/Injury Collision,8,2013,49.188551,-122.8501082
78TH AVE / 122ND ST,Fatal/Injury Collision,8,2013,49.1393938,-122.8843977
SELKIRK DR / GROSVENOR RD,Fatal/Injury Collision,8,2013,49.03847469999999,-122.7351929
KING GEORGE BLVD / 148TH ST,Fatal/Injury Collision,8,2013,49.1988401,-122.7871941
128TH ST / 84TH AVE,Fatal/Injury Collision,8,2013,49.1627081,-122.8458917
124TH ST / 72ND AVE,Fatal/Injury Collision,8,2013,49.1044302,-122.801094
100TH AVE / 152ND ST,Fatal/Injury Collision,8,2013,49.118949,-122.6913007
124TH ST / 72A AVE,Fatal/Injury Collision,8,2013,49.16280769999999,-122.7565282
134TH ST / 68TH AVE,Fatal/Injury Collision,8,2013,49.085789,-122.7566833
108TH AVE / 142ND ST,Fatal/Injury Collision,8,2013,49.1393938,-122.8843977
64TH AVE / 152ND ST,Fatal/Injury Collision,8,2013,49.0330108,-122.7899659
152ND ST / 72ND AVE,Fatal/Injury Collision,8,2013,49.13373319999999,-122.8011655
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1916539,-122.8454572
152ND ST / 88TH AVE,Fatal/Injury Collision,8,2013,49.1628918,-122.801562
82ND AVE / 122A ST,Fatal/Injury Collision,8,2013,49.1521293,-122.88271
68TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1114486,-122.7348315
84TH AVE / 144TH ST,Fatal/Injury Collision,8,2013,49.1555804,-122.8234572
152ND ST / 56TH AVE,Fatal/Injury Collision,8,2013,49.1045154,-122.8011739
156TH ST / 100TH AVE,Fatal/Injury Collision,8,2013,49.1914808,-122.8179335
100TH AVE / 158TH ST,Fatal/Injury Collision,8,2013,49.184366,-122.784188
120TH ST / 75A AVE,Fatal/Injury Collision,8,2013,49.1401753,-122.8902627
123A ST / 99TH AVE,Fatal/Injury Collision,8,2013,49.1631381,-122.8902794
176TH ST / 32ND AVE,Fatal/Injury Collision,8,2013,49.0601293,-122.7353519
100TH AVE / 156TH ST,Fatal/Injury Collision,8,2013,49.1895882,-122.8008031
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1627081,-122.8458917
156TH ST / 88TH AVE,Fatal/Injury Collision,8,2013,49.16286359999999,-122.7901955
162ND ST / FRASER HWY,Fatal/Injury Collision,8,2013,49.186274,-122.8916002
132ND ST / 80TH AVE,Fatal/Injury Collision,8,2013,49.1481399,-122.8568688
129TH ST / 60TH AVE,Fatal/Injury Collision,8,2013,49.1118362,-122.8648834
56TH AVE / 168TH ST,Fatal/Injury Collision,8,2013,49.1042239,-122.7567028
FRASER HWY / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1804704,-122.845495
88TH AVE / 140TH ST,Fatal/Injury Collision,8,2013,49.1988036,-122.7814771
108A AVE / 160TH ST,Fatal/Injury Collision,8,2013,49.1997246,-122.7786755
84TH AVE / 152ND ST,Fatal/Injury Collision,8,2013,49.15554359999999,-122.8013318
96TH AVE / 128TH ST,Fatal/Injury Collision,8,2013,49.1771275,-122.8679718
65TH AVE / 121A ST,Fatal/Injury Collision,8,2013,49.12113,-122.885977
96TH AVE / 126TH ST,Fatal/Injury Collision,8,2013,49.1772241,-122.873593
72ND AVE / 144TH ST,Fatal/Injury Collision,8,2013,49.1336772,-122.8234103
93RD AVE / 127TH ST,Fatal/Injury Collision,8,2013,49.1717504,-122.8708389
133RD ST / OLD YALE RD,Fatal/Injury Collision,8,2013,49.1870959,-122.854431
132ND ST / COMBER WAY,Fatal/Injury Collision,8,2013,49.13660489999999,-122.8568317
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1878257,-122.8455894
115TH AVE / 134TH ST,Fatal/Injury Collision,8,2013,49.21149279999999,-122.8512105
125TH ST / 80TH AVE,Fatal/Injury Collision,8,2013,49.1483124,-122.8755655
68TH AVE / 152ND ST,Fatal/Injury Collision,8,2013,49.126365,-122.8011187
SCOTT RD / 110TH AVE,Fatal/Injury Collision,8,2013,49.2028648,-122.8781821
88TH AVE / 124TH ST,Fatal/Injury Collision,8,2013,49.1626917,-122.845711
72ND AVE / 128TH ST,Fatal/Injury Collision,8,2013,49.1339581,-122.8679659
188TH ST / 64TH AVE,Fatal/Injury Collision,8,2013,49.118951,-122.7017353
72ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1335876,-122.8455784
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1989163,-122.8458798
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1989163,-122.8458798
96TH AVE / 120TH ST,Fatal/Injury Collision,8,2013,49.1768277,-122.8063562
158TH ST / 84TH AVE,Fatal/Injury Collision,8,2013,49.155425,-122.78445
WHALLEY BLVD / 100TH AVE,Fatal/Injury Collision,8,2013,49.1843145,-122.8432482
176TH ST / 96TH AVE,Fatal/Injury Collision,8,2013,49.0347545,-122.8011155
64TH AVE / 132ND ST,Fatal/Injury Collision,8,2013,49.1190681,-122.856495
64TH AVE / 176TH ST,Fatal/Injury Collision,8,2013,49.1771248,-122.8900787
105A AVE / 132ND ST,Fatal/Injury Collision,8,2013,49.194478,-122.8564566
56TH AVE / 192ND ST,Fatal/Injury Collision,8,2013,49.1772278,-122.8708114
176TH ST / 80TH AVE,Fatal/Injury Collision,8,2013,49.1553729,-122.8569743
168TH ST / FRASER HWY,Fatal/Injury Collision,8,2013,49.1591993,-122.8623099
139A ST / 80B AVE,Fatal/Injury Collision,8,2013,49.1408717,-122.845624
144TH ST / HYLAND RD,Fatal/Injury Collision,8,2013,49.1079119,-122.8354221
168TH ST / BARNSTON DR W,Fatal/Injury Collision,8,2013,49.191629,-122.756464
80TH AVE / 176TH ST,Fatal/Injury Collision,8,2013,49.1844639,-122.8677572
82ND AVE / 128TH ST,Fatal/Injury Collision,8,2013,49.1630721,-122.7938233
UNIVERSITY DR / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1765485,-122.7348644
138TH ST / 72ND AVE,Fatal/Injury Collision,8,2013,49.1044302,-122.801094
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.15554359999999,-122.8013318
108TH AVE / 132ND ST,Fatal/Injury Collision,8,2013,49.1681021,-122.8374332
144TH ST / 84TH AVE,Fatal/Injury Collision,8,2013,49.1462988,-122.8398218
74TH AVE / 138TH ST,Fatal/Injury Collision,8,2013,49.137245,-122.8387536
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1916539,-122.8454572
16TH AVE / 184TH ST,Fatal/Injury Collision,8,2013,49.0312371,-122.7133958
78TH AVE / 144TH ST,Fatal/Injury Collision,8,2013,49.1443678,-122.8234145
122ND ST / 92ND AVE,Fatal/Injury Collision,8,2013,49.1703445,-122.8847243
64TH AVE / 144TH ST,Fatal/Injury Collision,8,2013,49.1321018,-122.8467919
176TH ST / 80TH AVE,Fatal/Injury Collision,8,2013,49.14802710000001,-122.7349616
68TH AVE / FRASER HWY,Fatal/Injury Collision,8,2013,49.1256536,-122.7062946
5200 BLK / 152ND ST,Fatal/Injury Collision,8,2013,49.0517656,-122.801188
56TH AVE / 168TH ST,Fatal/Injury Collision,8,2013,49.1042239,-122.7567028
84TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,8,2013,49.1554464,-122.845802
104TH AVE / 140TH ST,Fatal/Injury Collision,8,2013,49.19152099999999,-122.8341425
10800 TIMBERLAND RD ,Fatal/Injury Collision,8,2013,49.1847066,-122.8913226
15800 95A AVE ,Fatal/Injury Collision,9,2013,49.1917839,-122.7982083
12100 68TH AVE ,Fatal/Injury Collision,9,2013,49.1256431,-122.887099
9200  134TH ST,Fatal/Injury Collision,9,2013,49.1700251,-122.8515039
15000 94TH AVE ,Fatal/Injury Collision,9,2013,49.173491,-122.806333
10100  SCOTT RD,Fatal/Injury Collision,9,2013,49.186274,-122.8916002
5600  172ND ST,Fatal/Injury Collision,9,2013,49.1042851,-122.7461407
9700 129TH ST ,Fatal/Injury Collision,9,2013,49.1789887,-122.8649581
8900 134A ST ,Fatal/Injury Collision,9,2013,49.1646598,-122.850556
10100 127TH ST ,Fatal/Injury Collision,9,2013,49.186205,-122.8713902
3600 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.067791,-122.820187
11900 96TH AVE ,Fatal/Injury Collision,9,2013,49.1771354,-122.8927945
12700 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.2062503,-122.867417
10100 122ND ST ,Fatal/Injury Collision,9,2013,49.20573599999999,-122.884776
19200 67TH AVE ,Fatal/Injury Collision,9,2013,49.1251911,-122.6903889
13300 102A AVE ,Fatal/Injury Collision,9,2013,49.1885706,-122.8173986
13700 107A AVE ,Fatal/Injury Collision,9,2013,49.19752159999999,-122.8421803
9900 138TH ST ,Fatal/Injury Collision,9,2013,49.18244199999999,-122.839394
10300 152A ST ,Fatal/Injury Collision,9,2013,49.1895945,-122.79948
7200 129A ST ,Fatal/Injury Collision,9,2013,49.1790637,-122.8636977
19300 8TH AVE ,Fatal/Injury Collision,9,2013,49.0166712,-122.6882316
14000  16TH AVE,Fatal/Injury Collision,9,2013,49.03114799999999,-122.8343621
8700 132ND ST ,Fatal/Injury Collision,9,2013,49.1608776,-122.856935
7300 144TH ST ,Fatal/Injury Collision,9,2013,49.1356775,-122.8233281
10000  SCOTT RD,Fatal/Injury Collision,9,2013,49.1847066,-122.8913226
12300 INDUSTRIAL RD ,Fatal/Injury Collision,9,2013,49.2108199,-122.8806138
6500 123A ST ,Fatal/Injury Collision,9,2013,49.1480155,-122.7345302
100 HWY 99 ,Fatal/Injury Collision,9,2013,49.2229736,-122.9201374
7700 132ND ST ,Fatal/Injury Collision,9,2013,49.1425862,-122.8567568
6800 188TH ST ,Fatal/Injury Collision,9,2013,49.1266131,-122.7017376
12000 62ND AVE ,Fatal/Injury Collision,9,2013,49.1887353,-122.8009966
14400 60TH AVE ,Fatal/Injury Collision,9,2013,49.1906134,-122.8904124
9400 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1736823,-122.8459035
13600 72ND AVE ,Fatal/Injury Collision,9,2013,49.18645550000001,-122.890074
10600 135A ST ,Fatal/Injury Collision,9,2013,49.119286,-122.8790008
17800 56TH AVE ,Fatal/Injury Collision,9,2013,49.10413579999999,-122.7293215
8000 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.133743,-122.8289021
12800 80TH AVE ,Fatal/Injury Collision,9,2013,49.0566735,-122.8122848
10400  152ND ST,Fatal/Injury Collision,9,2013,49.0615205,-122.8011519
7400 120TH ST ,Fatal/Injury Collision,9,2013,49.0601905,-122.811891
100 176TH ST ,Fatal/Injury Collision,9,2013,49.0040223,-122.7354194
15300 17TH AVE ,Fatal/Injury Collision,9,2013,49.0328329,-122.7984203
8600 154TH ST ,Fatal/Injury Collision,9,2013,49.13373319999999,-122.8011655
16300 104TH AVE ,Fatal/Injury Collision,9,2013,49.19179,-122.76778
8200 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1478936,-122.7123787
8200 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1559985,-122.8904597
2500  188TH ST,Fatal/Injury Collision,9,2013,49.1574493,-122.8680047
10300 152ND ST ,Fatal/Injury Collision,9,2013,49.1774209,-122.8455944
14600 104TH AVE ,Fatal/Injury Collision,9,2013,49.1190816,-122.8454849
2500 160TH ST ,Fatal/Injury Collision,9,2013,49.1042239,-122.7567028
6600 128A ST ,Fatal/Injury Collision,9,2013,49.1586564,-122.7822179
2300 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.2112273,-122.8618495
9000 152ND ST ,Fatal/Injury Collision,9,2013,49.147108,-122.7566304
17700  56TH AVE,Fatal/Injury Collision,9,2013,49.1063325,-122.7499877
7500 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1751778,-122.7900646
10200 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1044369,-122.6910853
7200  120TH ST,Fatal/Injury Collision,9,2013,49.124815,-122.822952
15000  82ND AVE,Fatal/Injury Collision,9,2013,49.1372357,-122.8191648
17700  80TH AVE,Fatal/Injury Collision,9,2013,49.1450537,-122.8234111
9200 120TH ST ,Fatal/Injury Collision,9,2013,49.1630721,-122.7938233
12400  80TH AVE,Fatal/Injury Collision,9,2013,49.1072581,-122.7566331
3100 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1078507,-122.746077
12200 82ND AVE ,Fatal/Injury Collision,9,2013,49.1410308,-122.8678486
13000 76TH AVE ,Fatal/Injury Collision,9,2013,49.1555353,-122.8041194
14100 68TH AVE ,Fatal/Injury Collision,9,2013,49.133986,-122.8791065
13500 88TH AVE ,Fatal/Injury Collision,9,2013,49.1989163,-122.8458798
14000 72ND AVE ,Fatal/Injury Collision,9,2013,49.1043975,-122.8733728
15100  104TH AVE,Fatal/Injury Collision,9,2013,49.20359089999999,-122.836882
12800 96TH AVE ,Fatal/Injury Collision,9,2013,49.1774209,-122.8455944
9400 PRINCE CHARLES BLVD,Fatal/Injury Collision,9,2013,49.1742537,-122.8631007
13000 115TH AVE ,Fatal/Injury Collision,9,2013,49.21121540000001,-122.8617108
10300 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1888241,-122.8453146
8200 132ND ST ,Fatal/Injury Collision,9,2013,49.1517835,-122.8568232
14800 96TH AVE ,Fatal/Injury Collision,9,2013,49.1914808,-122.8179335
14800 96TH AVE ,Fatal/Injury Collision,9,2013,49.1768028,-122.8124631
13500 72ND AVE ,Fatal/Injury Collision,9,2013,49.1335169,-122.8486051
14900 101A AVE ,Fatal/Injury Collision,9,2013,49.1868606,-122.8094015
6100 180TH ST ,Fatal/Injury Collision,9,2013,49.1133076,-122.7238094
8100 132ND ST ,Fatal/Injury Collision,9,2013,49.1499143,-122.8567965
12000  PATTULLO BRDG,Fatal/Injury Collision,9,2013,49.20573599999999,-122.884776
18800 69TH AVE ,Fatal/Injury Collision,9,2013,49.1284708,-122.7016877
18800 69TH AVE ,Fatal/Injury Collision,9,2013,49.1862471,-122.8620815
17700 60TH AVE ,Fatal/Injury Collision,9,2013,49.11131200000001,-122.732614
16200 FRASER HWY ,Fatal/Injury Collision,9,2013,49.1553621,-122.7740596
7400 120TH ST ,Fatal/Injury Collision,9,2013,49.1371263,-122.8902304
10400 152ND ST ,Fatal/Injury Collision,9,2013,49.191454,-122.8007962
8300  128TH ST,Fatal/Injury Collision,9,2013,49.15353,-122.8679851
6300 188TH ST ,Fatal/Injury Collision,9,2013,49.1170167,-122.7017174
14400 102B AVE ,Fatal/Injury Collision,9,2013,49.18930839999999,-122.789102
7600 142ND ST ,Fatal/Injury Collision,9,2013,49.1410767,-122.8286445
15400 82ND AVE ,Fatal/Injury Collision,9,2013,49.1518873,-122.7956205
11800 PATTULLO BRDG ,Fatal/Injury Collision,9,2013,49.20573599999999,-122.884776
10500 160TH ST ,Fatal/Injury Collision,9,2013,49.19436460000001,-122.7780798
15200 TRANS CANADA HWY,Fatal/Injury Collision,9,2013,49.1851527,-122.7482673
6100  128TH ST,Fatal/Injury Collision,9,2013,49.1132961,-122.8677542
9000 128TH ST ,Fatal/Injury Collision,9,2013,49.1664812,-122.8679858
13700 88TH AVE ,Fatal/Injury Collision,9,2013,49.1626917,-122.845711
19200 56TH AVE ,Fatal/Injury Collision,9,2013,49.1044201,-122.6912647
7300 141A ST ,Fatal/Injury Collision,9,2013,49.1187137,-122.7350989
12000 NORDEL WAY ,Fatal/Injury Collision,9,2013,49.1620036,-122.8902775
12100 103A AVE ,Fatal/Injury Collision,9,2013,49.1905808,-122.8869197
14800 104TH AVE ,Fatal/Injury Collision,9,2013,49.1914486,-122.8124334
8500  168TH ST,Fatal/Injury Collision,9,2013,49.191621,-122.8418961
16400 16TH AVE ,Fatal/Injury Collision,9,2013,49.19151369999999,-122.738598
6100 128TH ST ,Fatal/Injury Collision,9,2013,49.1132961,-122.8677542
7800 120TH ST ,Fatal/Injury Collision,9,2013,49.0310602,-122.7571426
16500  56TH AVE,Fatal/Injury Collision,9,2013,49.040655,-122.8121971
6800 168TH ST ,Fatal/Injury Collision,9,2013,49.0615205,-122.8011519
19000 76TH AVE ,Fatal/Injury Collision,9,2013,49.1189865,-122.7898934
9500 132A ST ,Fatal/Injury Collision,9,2013,49.1769204,-122.8346279
15100 105TH AVE ,Fatal/Injury Collision,9,2013,49.1044302,-122.801094
1700 152ND ST ,Fatal/Injury Collision,9,2013,49.1481495,-122.8458354
11400 142ND ST ,Fatal/Injury Collision,9,2013,49.0455228,-122.7934725
13400 84TH AVE ,Fatal/Injury Collision,9,2013,49.00529359999999,-122.756678
8200  128TH ST,Fatal/Injury Collision,9,2013,49.18805709999999,-122.8617912
1900 131ST ST ,Fatal/Injury Collision,9,2013,49.0311975,-122.85924
6400 124TH ST ,Fatal/Injury Collision,9,2013,49.1192858,-122.878982
12700  72ND AVE,Fatal/Injury Collision,9,2013,49.1338114,-122.8679259
10300 152ND ST ,Fatal/Injury Collision,9,2013,49.1895882,-122.8008031
12000 96TH AVE ,Fatal/Injury Collision,9,2013,49.1771395,-122.8901951
12400 104TH AVE ,Fatal/Injury Collision,9,2013,49.1918113,-122.8783788
7300 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.135039,-122.8455755
13400 108TH AVE ,Fatal/Injury Collision,9,2013,49.0381351,-122.8011323
14700  104TH AVE,Fatal/Injury Collision,9,2013,49.191453,-122.8142464
9300 KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.19151369999999,-122.738598
8200 144TH ST ,Fatal/Injury Collision,9,2013,49.1481667,-122.8512501
9600 128TH ST ,Fatal/Injury Collision,9,2013,49.198853,-122.839631
15800 20TH AVE ,Fatal/Injury Collision,9,2013,49.0384858,-122.8121521
18000 40TH AVE ,Fatal/Injury Collision,9,2013,49.1703441,-122.8123818
15300 99TH AVE ,Fatal/Injury Collision,9,2013,49.119063,-122.696408
6800 188TH ST ,Fatal/Injury Collision,9,2013,49.137294,-122.690788
8700 162ND ST ,Fatal/Injury Collision,9,2013,49.152757,-122.795763
15100 101ST AVE ,Fatal/Injury Collision,9,2013,49.1393517,-122.8649337
9300  132ND ST,Fatal/Injury Collision,9,2013,49.20123330000001,-122.8802107
3200 141A ST ,Fatal/Injury Collision,9,2013,49.1045154,-122.8011739
7300 132ND ST ,Fatal/Injury Collision,9,2013,49.1044302,-122.801094
13700 93A AVE ,Fatal/Injury Collision,9,2013,49.1915254,-122.8009848
13300 78A AVE ,Fatal/Injury Collision,9,2013,49.1339772,-122.873492
15500 96B AVE ,Fatal/Injury Collision,9,2013,49.1703445,-122.8847243
14200 62ND AVE ,Fatal/Injury Collision,9,2013,49.1481805,-122.8403978
17500  8TH AVE,Fatal/Injury Collision,9,2013,49.1312395,-122.8457618
16800 80TH AVE ,Fatal/Injury Collision,9,2013,49.117208,-122.8620232
88TH AVE / FRASER HWY,Fatal/Injury Collision,9,2013,49.1387438,-122.8456021
128TH ST / 72ND AVE,Fatal/Injury Collision,9,2013,49.1312395,-122.8457618
132ND ST / 104TH AVE,Fatal/Injury Collision,9,2013,49.1917191,-122.8564401
168TH ST / 24TH AVE,Fatal/Injury Collision,9,2013,49.04569430000001,-122.7570597
182ND ST / 72ND AVE,Fatal/Injury Collision,9,2013,49.1462936,-122.8509791
164TH ST / 80TH AVE,Fatal/Injury Collision,9,2013,49.1482348,-122.7676605
152ND ST / 54A AVE,Fatal/Injury Collision,9,2013,49.1930948,-122.8564612
152ND ST / 56TH AVE,Fatal/Injury Collision,9,2013,49.1337257,-122.8200572
96TH AVE / 134TH ST,Fatal/Injury Collision,9,2013,49.1770442,-122.8513795
176TH ST / FRASER HWY,Fatal/Injury Collision,9,2013,49.1379885,-122.734677
101ST AVE / 144TH ST,Fatal/Injury Collision,9,2013,49.0399203,-122.8185989
192ND ST / 36TH AVE,Fatal/Injury Collision,9,2013,49.067393,-122.691637
176TH ST / 80TH AVE,Fatal/Injury Collision,9,2013,49.14802710000001,-122.7349616
84TH AVE / FRASER HWY,Fatal/Injury Collision,9,2013,49.1769376,-122.6904512
56TH AVE / 160TH ST,Fatal/Injury Collision,9,2013,49.10442159999999,-122.7791262
160TH ST / 82ND AVE,Fatal/Injury Collision,9,2013,49.1044302,-122.801094
64TH AVE / 184TH ST,Fatal/Injury Collision,9,2013,49.1627793,-122.7876938
160TH ST / 104TH AVE,Fatal/Injury Collision,9,2013,49.1915957,-122.7536213
84TH AVE / 120TH ST,Fatal/Injury Collision,9,2013,49.1559985,-122.8904597
128TH ST / 96TH AVE,Fatal/Injury Collision,9,2013,49.1771275,-122.8679718
BINNIE LANE / BENTLEY RD,Fatal/Injury Collision,9,2013,49.20244839999999,-122.795315
152ND ST / KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1067321,-122.6862202
151ST ST / 98TH AVE,Fatal/Injury Collision,9,2013,49.16813699999999,-122.807005
58TH AVE / 128TH ST,Fatal/Injury Collision,9,2013,49.1044302,-122.801094
159TH ST / 84TH AVE,Fatal/Injury Collision,9,2013,49.1915,-122.8092
FRASER HWY / 88TH AVE,Fatal/Injury Collision,9,2013,49.1989163,-122.8458798
72ND AVE / 124TH ST,Fatal/Injury Collision,9,2013,49.1744727,-122.8736619
96TH AVE / 148TH ST,Fatal/Injury Collision,9,2013,49.19152099999999,-122.8341425
88TH AVE / 132ND ST,Fatal/Injury Collision,9,2013,49.19152099999999,-122.8341425
124TH ST / 58TH AVE,Fatal/Injury Collision,9,2013,49.0382982,-122.7846174
126TH ST / 96TH AVE,Fatal/Injury Collision,9,2013,49.118949,-122.6913007
148TH ST / 105TH AVE,Fatal/Injury Collision,9,2013,49.13373319999999,-122.8011655
188TH ST / 64TH AVE,Fatal/Injury Collision,9,2013,49.1481747,-122.8680774
144TH ST / 78A AVE,Fatal/Injury Collision,9,2013,49.1771471,-122.8568228
152ND ST / PANORAMA DR,Fatal/Injury Collision,9,2013,49.1507373,-122.7622622
160TH ST / FRASER HWY,Fatal/Injury Collision,9,2013,49.1878257,-122.8455894
144TH ST / 56TH AVE,Fatal/Injury Collision,9,2013,49.1335876,-122.8455784
160TH ST / 40TH AVE,Fatal/Injury Collision,9,2013,49.0362303,-122.804483
16TH AVE / 156TH ST,Fatal/Injury Collision,9,2013,49.0311467,-122.7902559
148TH ST / 72ND AVE,Fatal/Injury Collision,9,2013,49.13379,-122.812159
60TH AVE / KILDARE DR,Fatal/Injury Collision,9,2013,49.1117315,-122.8010487
152ND ST / 99TH AVE,Fatal/Injury Collision,9,2013,49.1825495,-122.8010058
KING GEORGE BLVD / 96TH AVE,Fatal/Injury Collision,9,2013,49.1769822,-122.8458654
86TH AVE / 148TH ST,Fatal/Injury Collision,9,2013,49.15920999999999,-122.812421
KING GEORGE BLVD / 24TH AVE,Fatal/Injury Collision,9,2013,49.0455228,-122.7934725
152ND ST / 86TH AVE,Fatal/Injury Collision,9,2013,49.1592172,-122.8015437
89TH AVE / 140TH ST,Fatal/Injury Collision,9,2013,49.1646744,-122.834639
104TH AVE / 148TH ST,Fatal/Injury Collision,9,2013,49.1372181,-122.8455908
146TH ST / 79TH AVE,Fatal/Injury Collision,9,2013,49.1409996,-122.8172734
128TH ST / 111TH AVE,Fatal/Injury Collision,9,2013,49.0021395,-122.7138416
152ND ST / 108TH AVE,Fatal/Injury Collision,9,2013,49.1266131,-122.7017376
96TH AVE / 132ND ST,Fatal/Injury Collision,9,2013,49.148592,-122.8881335
128TH ST / 66TH AVE,Fatal/Injury Collision,9,2013,49.191439,-122.8064123
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,9,2013,49.1409855,-122.8206593
