HUNDRED_BLOCK,INCIDENT_TYPE,MONTH,YEAR,LATITUDE,LONGTITUDE
192ND ST / 16TH AVE,Fatal/Injury Collision,6,2016,49.0311342,-122.6913346
132ND ST / 64TH AVE,Fatal/Injury Collision,6,2016,49.1190681,-122.856495
132ND ST / 69A AVE,Fatal/Injury Collision,6,2016,49.12933580000001,-122.8566322
18800 16TH AVE,Fatal/Injury Collision,6,2016,49.0311167,-122.7023181
15300 17A AVE,Fatal/Injury Collision,6,2016,49.0338219,-122.7984919
KING GEORGE BLVD / 103RD AVE,Fatal/Injury Collision,6,2016,49.1901249,-122.8454915
9500 KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.1750535,-122.8459479
8800 133A ST,Fatal/Injury Collision,6,2016,49.1700053,-122.8526508
101ST AVE / WHALLEY BLVD,Fatal/Injury Collision,6,2016,49.18613879999999,-122.8432681
17500 TRANS CANADA HWY,Fatal/Injury Collision,6,2016,49.1851527,-122.7482673
56TH AVE / 152ND ST,Fatal/Injury Collision,6,2016,49.1045154,-122.8011739
CRESCENT RD / 130TH ST,Fatal/Injury Collision,6,2016,49.0547676,-122.862462
KING GEORGE BLVD / 88TH AVE,Fatal/Injury Collision,6,2016,49.1627081,-122.8458917
102ND AVE / WHALLEY BLVD,Fatal/Injury Collision,6,2016,49.18784350000001,-122.8432483
13500 72ND AVE,Fatal/Injury Collision,6,2016,49.1335169,-122.8486051
104TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.1916539,-122.8454572
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.1878257,-122.8455894
96TH AVE / 152ND ST,Fatal/Injury Collision,6,2016,49.17688039999999,-122.8010288
152ND ST / 64TH AVE,Fatal/Injury Collision,6,2016,49.1191172,-122.8009159
196TH ST / 72A AVE,Fatal/Injury Collision,6,2016,49.134412,-122.6795823
19000 68TH AVE,Fatal/Injury Collision,6,2016,49.1263168,-122.7905715
UNIVERSITY DR / 108TH AVE,Fatal/Injury Collision,6,2016,49.1989303,-122.8509662
152ND ST / 99TH AVE,Fatal/Injury Collision,6,2016,49.1825495,-122.8010058
34TH AVE / 152ND ST,Fatal/Injury Collision,6,2016,49.0637523,-122.8011527
12500 WELLS PL,Fatal/Injury Collision,6,2016,49.17094609999999,-122.8753444
6800 130TH ST,Fatal/Injury Collision,6,2016,49.1263594,-122.8621718
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.1878257,-122.8455894
128TH ST / 96TH AVE,Fatal/Injury Collision,6,2016,49.1771275,-122.8679718
7000 136B ST,Fatal/Injury Collision,6,2016,49.1301916,-122.8434505
80TH AVE / 120A ST,Fatal/Injury Collision,6,2016,49.148592,-122.8881335
96TH AVE / FRASER HWY,Fatal/Injury Collision,6,2016,49.1765572,-122.8285626
152ND ST / 32ND AVE,Fatal/Injury Collision,6,2016,49.0615205,-122.8011519
144TH ST / 100TH AVE,Fatal/Injury Collision,6,2016,49.1840916,-122.823093
128TH ST / 60TH AVE,Fatal/Injury Collision,6,2016,49.1118168,-122.8678128
13100 CRESCENT RD,Fatal/Injury Collision,6,2016,49.0562832,-122.8593676
18200 64TH AVE,Fatal/Injury Collision,6,2016,49.1187023,-122.7184947
15900 104TH AVE,Fatal/Injury Collision,6,2016,49.1914897,-122.7820101
2600 KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.0491144,-122.7978926
15700 64TH AVE,Fatal/Injury Collision,6,2016,49.118866,-122.7869854
17700 56TH AVE,Fatal/Injury Collision,6,2016,49.1035167,-122.7324787
152ND ST / 56TH AVE,Fatal/Injury Collision,6,2016,49.1045154,-122.8011739
KING GEORGE BLVD / 91ST AVE,Fatal/Injury Collision,6,2016,49.16821909999999,-122.8459087
144TH ST / 72ND AVE,Fatal/Injury Collision,6,2016,49.1336772,-122.8234103
56TH AVE / 192ND ST,Fatal/Injury Collision,6,2016,49.10453949999999,-122.6911013
164TH ST / 24TH AVE,Fatal/Injury Collision,6,2016,49.0456268,-122.7681582
12200 KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.20573599999999,-122.884776
16700 64TH AVE,Fatal/Injury Collision,6,2016,49.1188627,-122.7601135
133RD ST / 112TH AVE,Fatal/Injury Collision,6,2016,49.2062171,-122.8539158
6400 128TH ST,Fatal/Injury Collision,6,2016,49.1188941,-122.8677822
24TH AVE / 176TH ST,Fatal/Injury Collision,6,2016,49.0456622,-122.7353805
KING GEORGE BLVD / CRESCENT RD,Fatal/Injury Collision,6,2016,49.0674289,-122.820714
104TH AVE / 136A ST,Fatal/Injury Collision,6,2016,49.19163469999999,-122.8431339
152ND ST / FRASER HWY,Fatal/Injury Collision,6,2016,49.1661587,-122.8015676
78TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.144313,-122.8458296
158TH ST / 92ND AVE,Fatal/Injury Collision,6,2016,49.170101,-122.784478
7900 124TH ST,Fatal/Injury Collision,6,2016,49.146413,-122.878846
12800 80TH AVE,Fatal/Injury Collision,6,2016,49.1482912,-122.7994063
12900 60TH AVE,Fatal/Injury Collision,6,2016,49.1118239,-122.8648832
12800 60TH AVE,Fatal/Injury Collision,6,2016,49.1118045,-122.8678125
14700 BLOCK COLEBROOK RD,Fatal/Injury Collision,6,2016,49.09744449999999,-122.8151326
108TH AVE / 139TH ST,Fatal/Injury Collision,6,2016,49.1988559,-122.8369222
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.1989163,-122.8458798
148TH ST / 30TH AVE,Fatal/Injury Collision,6,2016,49.0566735,-122.8122848
96TH AVE / 138TH ST,Fatal/Injury Collision,6,2016,49.1770369,-122.8400298
164TH ST / FRASER HWY,Fatal/Injury Collision,6,2016,49.15292350000001,-122.7678285
19400 16TH AVE,Fatal/Injury Collision,6,2016,49.0310689,-122.6853856
12100 BLOCK 58TH AVE,Fatal/Injury Collision,6,2016,49.107809,-122.723826
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,6,2016,49.1989163,-122.8458798
68TH AVE / 124TH ST,Fatal/Injury Collision,7,2016,49.1266579,-122.879004
64TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1190816,-122.8454849
KING GEORGE BLVD / 102ND AVE,Fatal/Injury Collision,7,2016,49.1878257,-122.8455894
12700 KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.2062503,-122.867417
64TH AVE / 184TH ST,Fatal/Injury Collision,7,2016,49.1188094,-122.7126571
120A ST / 80TH AVE,Fatal/Injury Collision,7,2016,49.148592,-122.8881335
64TH AVE / 180TH ST,Fatal/Injury Collision,7,2016,49.118827,-122.723805
16200 79TH AVE,Fatal/Injury Collision,7,2016,49.1459207,-122.8133519
16800 24TH AVE,Fatal/Injury Collision,7,2016,49.0456801,-122.7574161
56TH AVE / 144TH ST,Fatal/Injury Collision,7,2016,49.1045828,-122.8235099
15700 83A AVE,Fatal/Injury Collision,7,2016,49.1545277,-122.7872759
131A ST / 112TH AVE,Fatal/Injury Collision,7,2016,49.206222,-122.857671
68TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1262505,-122.8457025
100TH AVE / WHALLEY BLVD,Fatal/Injury Collision,7,2016,49.1843145,-122.8432482
HWY 99 / KING GEORGE BLVD OFRP,Fatal/Injury Collision,7,2016,49.1044302,-122.801094
102ND AVE / 128TH ST,Fatal/Injury Collision,7,2016,49.1880229,-122.8676882
9500 130A ST,Fatal/Injury Collision,7,2016,49.1993026,-122.860619
102ND AVE / 128TH ST,Fatal/Injury Collision,7,2016,49.1880229,-122.8676882
192ND ST / 70TH AVE,Fatal/Injury Collision,7,2016,49.1300395,-122.6907474
160TH ST / 88TH AVE,Fatal/Injury Collision,7,2016,49.1627622,-122.7787677
12500 72ND AVE,Fatal/Injury Collision,7,2016,49.1338599,-122.8760999
159TH ST / FRASER HWY,Fatal/Injury Collision,7,2016,49.1586564,-122.7822179
84TH AVE / 132ND ST,Fatal/Injury Collision,7,2016,49.1553729,-122.8569743
150TH ST / 96TH AVE,Fatal/Injury Collision,7,2016,49.17684029999999,-122.806695
128TH ST / 60TH AVE,Fatal/Injury Collision,7,2016,49.1118168,-122.8678128
141ST ST / 84TH AVE,Fatal/Injury Collision,7,2016,49.155504,-122.831639
8500 BLOCK 148TH ST,Fatal/Injury Collision,7,2016,49.1573556,-122.8124158
16000 88TH AVE,Fatal/Injury Collision,7,2016,49.1627501,-122.7789055
137TH ST / 72ND AVE,Fatal/Injury Collision,7,2016,49.133631,-122.8427866
8400 BLOCK 128TH ST,Fatal/Injury Collision,7,2016,49.1577023,-122.8680085
96TH AVE / 128TH ST,Fatal/Injury Collision,7,2016,49.1771275,-122.8679718
152ND ST / 108TH AVE,Fatal/Injury Collision,7,2016,49.198728,-122.800842
132ND ST / 96TH AVE,Fatal/Injury Collision,7,2016,49.1771471,-122.8568228
74TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1371466,-122.8456069
80TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1481495,-122.8458354
9300 128TH ST,Fatal/Injury Collision,7,2016,49.1715121,-122.8680493
76TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1408717,-122.845624
26TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.049003,-122.7980095
104TH AVE / UNIVERSITY DR,Fatal/Injury Collision,7,2016,49.1916047,-122.8504793
14600 17TH AVE,Fatal/Injury Collision,7,2016,49.032961,-122.8174516
12900 88TH AVE,Fatal/Injury Collision,7,2016,49.1625434,-122.8653944
192ND ST / 72ND AVE,Fatal/Injury Collision,7,2016,49.133631,-122.6908575
168TH ST / 56TH AVE,Fatal/Injury Collision,7,2016,49.1042239,-122.7567028
8100 KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1497975,-122.8456132
120A ST / 80TH AVE,Fatal/Injury Collision,7,2016,49.148592,-122.8881335
56TH AVE / 184TH ST,Fatal/Injury Collision,7,2016,49.1041218,-122.7126771
134A ST / 88TH AVE,Fatal/Injury Collision,7,2016,49.162748,-122.8505752
1000 176TH ST,Fatal/Injury Collision,7,2016,49.0200459,-122.7352364
14100 66A AVE,Fatal/Injury Collision,7,2016,49.123687,-122.8315207
15000 PHEASANT DR,Fatal/Injury Collision,7,2016,49.2051847,-122.8062314
56TH AVE / 168TH ST,Fatal/Injury Collision,7,2016,49.1042239,-122.7567028
132ND ST / 78TH AVE,Fatal/Injury Collision,7,2016,49.14456490000001,-122.8567819
64TH AVE / 144TH ST,Fatal/Injury Collision,7,2016,49.11917159999999,-122.8232353
160TH ST / 93A AVE,Fatal/Injury Collision,7,2016,49.172909,-122.778865
88TH AVE / FRASER HWY,Fatal/Injury Collision,7,2016,49.1630721,-122.7938233
108TH AVE / 148TH ST,Fatal/Injury Collision,7,2016,49.1987331,-122.8124861
156A ST / 100TH AVE,Fatal/Injury Collision,7,2016,49.184365,-122.788397
56TH AVE / 148TH ST,Fatal/Injury Collision,7,2016,49.1044272,-122.812312
10300 UNIVERSITY DR,Fatal/Injury Collision,7,2016,49.1897591,-122.8497639
9100 160TH ST,Fatal/Injury Collision,7,2016,49.168295,-122.7788076
10100 128TH ST,Fatal/Injury Collision,7,2016,49.1863166,-122.8676952
6800 151A ST,Fatal/Injury Collision,7,2016,49.1710541,-122.8027116
132ND ST / 60TH AVE,Fatal/Injury Collision,7,2016,49.1118991,-122.856633
96TH AVE / 160TH ST,Fatal/Injury Collision,7,2016,49.1768481,-122.7789836
96TH AVE / 172ND ST,Fatal/Injury Collision,7,2016,49.1769913,-122.745906
96TH AVE / 140TH ST,Fatal/Injury Collision,7,2016,49.1769204,-122.8346279
72ND AVE / 128TH ST,Fatal/Injury Collision,7,2016,49.1339581,-122.8679659
13600 100TH AVE,Fatal/Injury Collision,7,2016,49.1843026,-122.8454326
154TH ST / 16A AVE,Fatal/Injury Collision,7,2016,49.032022,-122.795693
128TH ST / 96TH AVE,Fatal/Injury Collision,7,2016,49.1771275,-122.8679718
140TH ST / 32ND AVE,Fatal/Injury Collision,7,2016,49.060249,-122.834448
172ND ST / 32ND AVE,Fatal/Injury Collision,7,2016,49.0601241,-122.7459503
152ND ST / 72ND AVE,Fatal/Injury Collision,7,2016,49.13373319999999,-122.8011655
14600 61ST AVE,Fatal/Injury Collision,7,2016,49.1134257,-122.7676899
154TH ST / 16A AVE,Fatal/Injury Collision,7,2016,49.032022,-122.795693
KING GEORGE BLVD / 152ND ST,Fatal/Injury Collision,7,2016,49.0518642,-122.8013477
80TH AVE / 188TH ST,Fatal/Injury Collision,7,2016,49.1480487,-122.701553
64TH AVE / 144TH ST,Fatal/Injury Collision,7,2016,49.11917159999999,-122.8232353
121A ST / 82ND AVE,Fatal/Injury Collision,7,2016,49.15220619999999,-122.8867099
101ST AVE / 120TH ST,Fatal/Injury Collision,7,2016,49.18645550000001,-122.890074
160TH ST ONRP / TRANS CANADA HWY,Fatal/Injury Collision,7,2016,49.1851527,-122.7482673
152ND ST / 88TH AVE,Fatal/Injury Collision,7,2016,49.1628918,-122.801562
16TH AVE / 174TH ST,Fatal/Injury Collision,7,2016,49.1044302,-122.801094
72ND AVE / 124TH ST,Fatal/Injury Collision,7,2016,49.133986,-122.8791065
80TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1481495,-122.8458354
151ST ST / 100TH AVE,Fatal/Injury Collision,7,2016,49.184207,-122.803969
104TH AVE / 150TH ST,Fatal/Injury Collision,7,2016,49.191439,-122.8064123
SCOTT RD / 104TH AVE,Fatal/Injury Collision,7,2016,49.19413489999999,-122.8884084
58TH AVE / 177B ST,Fatal/Injury Collision,7,2016,49.107794,-122.730302
16400 23A AVE,Fatal/Injury Collision,7,2016,49.0447926,-122.8302915
12200 KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.20573599999999,-122.884776
9000 162A ST,Fatal/Injury Collision,7,2016,49.1663314,-122.7731883
10200 BLOCK 152ND ST,Fatal/Injury Collision,7,2016,49.1878075,-122.8008085
124TH ST / 64TH AVE,Fatal/Injury Collision,7,2016,49.119286,-122.8790008
COLEBROOK RD / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.097278,-122.8176528
32ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.0601905,-122.811891
72ND AVE / 137TH ST,Fatal/Injury Collision,7,2016,49.133631,-122.8427866
160TH ST / 104TH AVE,Fatal/Injury Collision,7,2016,49.1908501,-122.7783601
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1989163,-122.8458798
78TH AVE / 123A ST,Fatal/Injury Collision,7,2016,49.1447008,-122.8804915
10300 176TH ST,Fatal/Injury Collision,7,2016,49.189983,-122.7349537
17100 BLOCK 8TH AVE,Fatal/Injury Collision,7,2016,49.01668919999999,-122.7603672
13900 77TH AVE,Fatal/Injury Collision,7,2016,49.142689,-122.8378507
KING GEORGE BLVD / 98TH AVE,Fatal/Injury Collision,7,2016,49.1804704,-122.845495
134TH ST / 72ND AVE,Fatal/Injury Collision,7,2016,49.1335753,-122.8511542
128TH ST / 96TH AVE,Fatal/Injury Collision,7,2016,49.1771275,-122.8679718
176TH ST / FRASER HWY,Fatal/Injury Collision,7,2016,49.1379885,-122.734677
159TH ST / 84TH AVE,Fatal/Injury Collision,7,2016,49.1555087,-122.7812023
55TH AVE / 188TH ST,Fatal/Injury Collision,7,2016,49.10236339999999,-122.701721
140TH ST / 90TH AVE,Fatal/Injury Collision,7,2016,49.1664889,-122.8346185
KING GEORGE BLVD / 84TH AVE,Fatal/Injury Collision,7,2016,49.1554464,-122.845802
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1989163,-122.8458798
132ND ST / 108TH AVE,Fatal/Injury Collision,7,2016,49.1989606,-122.8564806
174TH ST / 60A AVE,Fatal/Injury Collision,7,2016,49.112507,-122.740543
128TH ST / 72ND AVE,Fatal/Injury Collision,7,2016,49.1339581,-122.8679659
KING GEORGE BLVD / 152ND ST,Fatal/Injury Collision,7,2016,49.0518642,-122.8013477
176TH ST OFRP / TRANS CANADA HWY,Fatal/Injury Collision,7,2016,49.1851527,-122.7482673
12400 96TH AVE,Fatal/Injury Collision,7,2016,49.1771483,-122.8794975
13400 72ND AVE,Fatal/Injury Collision,7,2016,49.1335683,-122.8513877
12200 KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.20573599999999,-122.884776
15000 101ST AVE,Fatal/Injury Collision,7,2016,49.1861301,-122.8057239
14600 72ND AVE,Fatal/Injury Collision,7,2016,49.1337221,-122.8183396
HYLAND RD / 140TH ST,Fatal/Injury Collision,7,2016,49.12530400000001,-122.834374
56TH AVE / 168TH ST,Fatal/Injury Collision,7,2016,49.1042239,-122.7567028
88TH AVE / NORDEL WAY,Fatal/Injury Collision,7,2016,49.1631928,-122.8830768
96TH AVE / 128TH ST,Fatal/Injury Collision,7,2016,49.1771275,-122.8679718
96TH AVE / 134TH ST,Fatal/Injury Collision,7,2016,49.1770442,-122.8513795
8900 BLOCK 128TH ST,Fatal/Injury Collision,7,2016,49.16438180000001,-122.8679921
16500 BLOCK 40TH AVE,Fatal/Injury Collision,7,2016,49.0745978,-122.7789852
7900 128TH ST,Fatal/Injury Collision,7,2016,49.14690390000001,-122.8679896
195A ST / FRASER HWY,Fatal/Injury Collision,7,2016,49.11466910000001,-122.681791
8TH AVE / 176TH ST,Fatal/Injury Collision,7,2016,49.0166867,-122.7351666
14000 104TH AVE,Fatal/Injury Collision,7,2016,49.1914208,-122.8337333
HWY 99 / 32ND AVE OFRP,Fatal/Injury Collision,7,2016,49.1044302,-122.801094
152ND ST / 56TH AVE,Fatal/Injury Collision,7,2016,49.1045154,-122.8011739
164TH ST / 26TH AVE,Fatal/Injury Collision,7,2016,49.0492777,-122.7680861
126TH ST / 88TH AVE,Fatal/Injury Collision,7,2016,49.16289889999999,-122.8735417
177TH ST / 92ND AVE,Fatal/Injury Collision,7,2016,49.1700047,-122.7324539
94A AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1746667,-122.845944
12800 96TH AVE,Fatal/Injury Collision,7,2016,49.1771103,-122.8693067
104TH AVE / 156TH ST,Fatal/Injury Collision,7,2016,49.19162,-122.7897491
172ND ST / 60TH AVE,Fatal/Injury Collision,7,2016,49.1115301,-122.7460385
15300 FRASER HWY,Fatal/Injury Collision,7,2016,49.1648441,-122.7984297
17700 56TH AVE,Fatal/Injury Collision,7,2016,49.1035167,-122.7324787
2000 BLOCK 140TH ST,Fatal/Injury Collision,7,2016,49.16044040000001,-122.8346595
140TH ST / 108TH AVE,Fatal/Injury Collision,7,2016,49.1988352,-122.8341259
10300 152ND ST,Fatal/Injury Collision,7,2016,49.1895882,-122.8008031
11300 BLOCK 133A ST,Fatal/Injury Collision,7,2016,49.2078753,-122.8521891
1600 152ND ST,Fatal/Injury Collision,7,2016,49.031169,-122.8011413
172ND ST / 8TH AVE,Fatal/Injury Collision,7,2016,49.0167057,-122.7463198
68TH AVE / 152ND ST,Fatal/Injury Collision,7,2016,49.126365,-122.8011187
13600 108TH AVE,Fatal/Injury Collision,7,2016,49.1987918,-122.8461833
18000 32ND AVE,Fatal/Injury Collision,7,2016,49.0601303,-122.7241692
7000 151A ST,Fatal/Injury Collision,7,2016,49.13002669999999,-122.8024821
7700 128TH ST,Fatal/Injury Collision,7,2016,49.1420993,-122.8679305
KING GEORGE BLVD / 8TH AVE,Fatal/Injury Collision,7,2016,49.1044302,-122.801094
146TH ST / 64TH AVE,Fatal/Injury Collision,7,2016,49.119173,-122.8177392
66A AVE / 152ND ST,Fatal/Injury Collision,7,2016,49.1235193,-122.8009458
HWY 17 / TANNERY RD OFRP,Fatal/Injury Collision,7,2016,49.1044302,-122.801094
KING GEORGE BLVD / 100TH AVE,Fatal/Injury Collision,7,2016,49.1843149,-122.8454323
132ND ST / 84TH AVE,Fatal/Injury Collision,7,2016,49.1553729,-122.8569743
101A AVE / 150TH ST,Fatal/Injury Collision,7,2016,49.186637,-122.806427
6600 128TH ST,Fatal/Injury Collision,7,2016,49.1228489,-122.8677943
8000 120A ST,Fatal/Injury Collision,7,2016,49.1485747,-122.8902771
17600 64TH AVE,Fatal/Injury Collision,7,2016,49.1187137,-122.7350989
900 160TH ST,Fatal/Injury Collision,7,2016,49.0311519,-122.77922
90TH AVE / 144TH ST,Fatal/Injury Collision,7,2016,49.1669206,-122.8234188
152ND ST / 100TH AVE,Fatal/Injury Collision,7,2016,49.1842025,-122.8008292
124A ST / 99TH AVE,Fatal/Injury Collision,7,2016,49.1825039,-122.8775703
10100 152ND ST,Fatal/Injury Collision,7,2016,49.1863737,-122.8009981
18100 BLOCK 56TH AVE,Fatal/Injury Collision,7,2016,49.1041304,-122.7233409
152ND ST / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.0518642,-122.8013477
48TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.0898793,-122.8175879
144TH ST / 68B AVE,Fatal/Injury Collision,7,2016,49.127702,-122.823329
60TH AVE / 152ND ST,Fatal/Injury Collision,7,2016,49.1117315,-122.8010487
100TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1843149,-122.8454323
100TH AVE / 152ND ST,Fatal/Injury Collision,7,2016,49.1842025,-122.8008292
SCOTT RD OFRP / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1079119,-122.8354221
12200 KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.20573599999999,-122.884776
17000 56TH AVE,Fatal/Injury Collision,7,2016,49.1040926,-122.7468056
8700 BLOCK KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.06882599999999,-122.8221618
128TH ST / 86TH AVE,Fatal/Injury Collision,7,2016,49.1589677,-122.8680126
120TH ST / 95TH AVE,Fatal/Injury Collision,7,2016,49.1744809,-122.8901335
156TH ST / 104TH AVE,Fatal/Injury Collision,7,2016,49.19162,-122.7897491
FRASER HWY / 96TH AVE,Fatal/Injury Collision,7,2016,49.1765572,-122.8285626
64TH AVE / FRASER HWY,Fatal/Injury Collision,7,2016,49.118949,-122.6913007
134TH ST / 64TH AVE,Fatal/Injury Collision,7,2016,49.1190976,-122.8510339
96TH AVE / 151ST ST,Fatal/Injury Collision,7,2016,49.1768373,-122.8041292
192ND ST / 88TH AVE,Fatal/Injury Collision,7,2016,49.1628275,-122.6905698
152ND ST / 98TH AVE,Fatal/Injury Collision,7,2016,49.1804684,-122.8009151
FLEETWOOD WAY / FRASER HWY,Fatal/Injury Collision,7,2016,49.16476309999999,-122.7978989
8600 KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1596694,-122.8458272
160TH ST / 24TH AVE,Fatal/Injury Collision,7,2016,49.04549129999999,-122.7791439
134TH ST / 72ND AVE,Fatal/Injury Collision,7,2016,49.1335753,-122.8511542
88TH AVE / MALL ACCESS,Fatal/Injury Collision,7,2016,49.1374736,-122.8877071
HWY 17 / 130TH ST,Fatal/Injury Collision,7,2016,49.21317579999999,-122.8618348
12200 KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.20573599999999,-122.884776
8800 160A ST,Fatal/Injury Collision,7,2016,49.2002965,-122.7776622
128TH ST / 76TH AVE,Fatal/Injury Collision,7,2016,49.1410308,-122.8678486
144TH ST / 56TH AVE,Fatal/Injury Collision,7,2016,49.1045828,-122.8235099
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1878257,-122.8455894
128TH ST / 80TH AVE,Fatal/Injury Collision,7,2016,49.1481747,-122.8680774
9000 KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1649431,-122.8458576
128TH ST / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.2064008,-122.8674434
176TH ST / 56TH AVE,Fatal/Injury Collision,7,2016,49.1041901,-122.7350103
108TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,7,2016,49.1989163,-122.8458798
72ND AVE / 126TH ST,Fatal/Injury Collision,7,2016,49.1339772,-122.873492
82ND AVE / 128TH ST,Fatal/Injury Collision,7,2016,49.1503182,-122.8679969
152ND ST / 84TH AVE,Fatal/Injury Collision,7,2016,49.15554359999999,-122.8013318
68TH AVE / 184TH ST,Fatal/Injury Collision,7,2016,49.125927,-122.7126706
134TH ST / 72ND AVE,Fatal/Injury Collision,7,2016,49.1335753,-122.8511542
128TH ST / 96TH AVE,Fatal/Injury Collision,7,2016,49.1771275,-122.8679718
166TH ST / 60TH AVE,Fatal/Injury Collision,7,2016,49.1115407,-122.7625737
10100 152A ST,Fatal/Injury Collision,7,2016,49.1863737,-122.8009981
8800 152ND ST,Fatal/Injury Collision,7,2016,49.16288979999999,-122.8014077
15100 101ST AVE,Fatal/Injury Collision,7,2016,49.186119,-122.8039148
